CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17114.0,5,8,808.62,3,Low Value Buyers
17115.0,7,3,837.5,3,Low Value Buyers
17117.0,287,1,116.19999999999999,1,New Customers
17118.0,317,1,157.02,1,New Customers
17119.0,2,2,606.91,3,Low Value Buyers
17120.0,232,1,307.46,1,New Customers
17122.0,118,1,138.32,3,Low Value Buyers
17123.0,161,1,345.29999999999995,1,New Customers
17124.0,184,1,298.89,1,New Customers
17125.0,49,1,259.35,3,Low Value Buyers
17126.0,151,5,1004.75,1,New Customers
17128.0,334,1,157.09,1,New Customers
17131.0,4,5,2463.17,3,Low Value Buyers
17133.0,15,7,4892.240000000001,3,Low Value Buyers
17134.0,106,2,425.0,3,Low Value Buyers
17135.0,15,7,1139.73,3,Low Value Buyers
17138.0,275,1,380.5,1,New Customers
17139.0,15,12,10668.47,0,Loyal / High Spenders
17140.0,246,1,465.32,1,New Customers
17142.0,238,1,579.0,1,New Customers
17144.0,0,2,984.57,3,Low Value Buyers
17146.0,105,3,749.78,3,Low Value Buyers
17147.0,22,4,1714.59,3,Low Value Buyers
17148.0,51,1,124.88,3,Low Value Buyers
17152.0,194,3,1689.5,1,New Customers
17153.0,23,1,213.78,3,Low Value Buyers
17154.0,74,1,329.34,3,Low Value Buyers
17155.0,17,2,251.70000000000002,3,Low Value Buyers
17157.0,7,2,319.0,3,Low Value Buyers
17158.0,31,3,1266.97,3,Low Value Buyers
17159.0,21,3,1538.88,3,Low Value Buyers
17160.0,30,6,3518.03,3,Low Value Buyers
17162.0,28,10,1715.46,3,Low Value Buyers
17163.0,21,2,293.1,3,Low Value Buyers
17164.0,32,7,2467.35,3,Low Value Buyers
17165.0,283,1,158.68,1,New Customers
17166.0,38,2,206.34,3,Low Value Buyers
17169.0,57,2,835.78,3,Low Value Buyers
17171.0,288,1,224.91,1,New Customers
17172.0,78,1,317.76,3,Low Value Buyers
17173.0,4,8,3766.6,3,Low Value Buyers
17174.0,217,1,59.9,1,New Customers
17175.0,43,4,1443.69,3,Low Value Buyers
17176.0,201,1,306.13,1,New Customers
17179.0,177,3,711.79,1,New Customers
17180.0,55,4,796.03,3,Low Value Buyers
17181.0,56,2,239.92000000000002,3,Low Value Buyers
17183.0,7,6,3347.31,3,Low Value Buyers
17186.0,46,2,144.0,3,Low Value Buyers
17187.0,226,1,203.95,1,New Customers
17188.0,10,7,2474.23,3,Low Value Buyers
17189.0,105,2,384.40000000000003,3,Low Value Buyers
17190.0,58,2,444.74,3,Low Value Buyers
17191.0,27,7,2095.13,3,Low Value Buyers
17193.0,35,7,1699.3000000000002,3,Low Value Buyers
17194.0,273,2,262.62,1,New Customers
17197.0,29,1,1013.01,3,Low Value Buyers
17198.0,23,3,692.22,3,Low Value Buyers
17201.0,53,1,342.63,3,Low Value Buyers
17203.0,35,6,3563.85,3,Low Value Buyers
17204.0,174,4,1564.56,1,New Customers
17205.0,53,1,384.08,3,Low Value Buyers
17206.0,52,1,204.24,3,Low Value Buyers
17211.0,26,8,2317.2200000000003,3,Low Value Buyers
17212.0,252,1,226.85,1,New Customers
17213.0,39,7,2781.23,3,Low Value Buyers
17214.0,59,6,1069.1200000000001,3,Low Value Buyers
17217.0,233,1,113.5,1,New Customers
17218.0,3,10,1960.72,3,Low Value Buyers
17219.0,31,1,114.23,3,Low Value Buyers
17220.0,23,14,3198.25,3,Low Value Buyers
17221.0,6,2,335.13,3,Low Value Buyers
17222.0,64,1,354.15,3,Low Value Buyers
17223.0,309,2,426.79,1,New Customers
17226.0,308,1,393.49,1,New Customers
17227.0,18,6,939.32,3,Low Value Buyers
17228.0,15,8,1906.09,3,Low Value Buyers
17229.0,95,2,318.76,3,Low Value Buyers
17230.0,263,8,3638.41,1,New Customers
17231.0,11,10,3174.32,3,Low Value Buyers
17232.0,2,2,421.52,3,Low Value Buyers
17233.0,34,1,190.88,3,Low Value Buyers
17234.0,182,1,149.89000000000001,1,New Customers
17235.0,24,2,550.06,3,Low Value Buyers
17236.0,12,6,916.13,3,Low Value Buyers
17237.0,10,2,314.69,3,Low Value Buyers
17238.0,2,17,3744.65,0,Loyal / High Spenders
17239.0,312,1,382.5,1,New Customers
17242.0,107,2,1135.04,3,Low Value Buyers
17243.0,0,26,8676.85,0,Loyal / High Spenders
17244.0,52,1,954.9,3,Low Value Buyers
17245.0,204,1,171.45,1,New Customers
17247.0,14,1,282.19,3,Low Value Buyers
17248.0,119,1,318.65,3,Low Value Buyers
17250.0,3,2,384.52,3,Low Value Buyers
17251.0,362,1,283.28000000000003,1,New Customers
17252.0,116,2,353.86,3,Low Value Buyers
17253.0,17,1,178.26,3,Low Value Buyers
17254.0,4,2,272.44,3,Low Value Buyers
17255.0,40,2,298.41,3,Low Value Buyers
17256.0,106,2,240.0,3,Low Value Buyers
17259.0,147,2,603.37,1,New Customers
17262.0,51,5,1253.3600000000001,3,Low Value Buyers
17263.0,207,1,63.440000000000005,1,New Customers
17265.0,138,2,562.9,3,Low Value Buyers
17266.0,1,3,310.64,3,Low Value Buyers
17267.0,126,2,317.62,3,Low Value Buyers
17268.0,107,4,763.64,3,Low Value Buyers
17272.0,41,4,2148.63,3,Low Value Buyers
17274.0,34,1,111.97999999999999,3,Low Value Buyers
17277.0,227,2,1065.3500000000001,1,New Customers
17278.0,240,1,246.04,1,New Customers
17279.0,57,1,187.82999999999998,3,Low Value Buyers
17282.0,129,3,1703.41,3,Low Value Buyers
17284.0,59,6,1652.58,3,Low Value Buyers
17286.0,21,1,153.92,3,Low Value Buyers
17287.0,25,7,1064.11,3,Low Value Buyers
17288.0,8,7,1419.73,3,Low Value Buyers
17289.0,31,3,944.41,3,Low Value Buyers
17290.0,3,2,525.24,3,Low Value Buyers
17291.0,307,1,550.8000000000001,1,New Customers
17293.0,7,9,1875.1100000000001,3,Low Value Buyers
17295.0,28,3,556.95,3,Low Value Buyers
17297.0,16,1,131.78,3,Low Value Buyers
17298.0,100,2,498.42,3,Low Value Buyers
17299.0,11,4,669.11,3,Low Value Buyers
17301.0,20,1,197.63,3,Low Value Buyers
17302.0,14,5,1135.63,3,Low Value Buyers
17303.0,360,1,250.04,1,New Customers
17306.0,10,19,8631.31,0,Loyal / High Spenders
17309.0,94,1,82.75,3,Low Value Buyers
17311.0,77,2,1384.85,3,Low Value Buyers
17312.0,138,3,644.3,3,Low Value Buyers
17313.0,30,1,2328.84,3,Low Value Buyers
17314.0,24,8,2527.92,3,Low Value Buyers
17315.0,1,38,6292.26,0,Loyal / High Spenders
17317.0,45,3,2600.34,3,Low Value Buyers
17320.0,99,3,1200.6200000000001,3,Low Value Buyers
17321.0,7,2,700.86,3,Low Value Buyers
17323.0,14,7,921.07,3,Low Value Buyers
17324.0,17,4,990.23,3,Low Value Buyers
17325.0,279,1,96.8,1,New Customers
17329.0,13,2,523.11,3,Low Value Buyers
17330.0,22,2,363.9,3,Low Value Buyers
17331.0,123,1,175.2,3,Low Value Buyers
17333.0,85,1,494.25,3,Low Value Buyers
17334.0,301,2,307.02,1,New Customers
17337.0,150,4,2027.8700000000001,1,New Customers
17338.0,16,8,6643.93,3,Low Value Buyers
17339.0,93,2,243.36,3,Low Value Buyers
17340.0,29,11,12353.29,0,Loyal / High Spenders
17341.0,156,3,781.36,1,New Customers
17343.0,354,1,193.64,1,New Customers
17344.0,45,1,160.57,3,Low Value Buyers
17345.0,14,4,537.74,3,Low Value Buyers
17346.0,3,15,2676.56,0,Loyal / High Spenders
17347.0,85,1,228.96,3,Low Value Buyers
17348.0,14,5,1159.52,3,Low Value Buyers
17349.0,178,1,110.75,1,New Customers
17350.0,7,4,1286.07,3,Low Value Buyers
17351.0,35,3,587.15,3,Low Value Buyers
17353.0,128,2,1740.0,3,Low Value Buyers
17354.0,50,1,1393.06,3,Low Value Buyers
17356.0,311,1,178.22,1,New Customers
17357.0,23,2,388.14,3,Low Value Buyers
17358.0,302,2,365.85,1,New Customers
17359.0,10,1,127.86,3,Low Value Buyers
17360.0,16,3,585.79,3,Low Value Buyers
17361.0,48,3,488.2,3,Low Value Buyers
17362.0,238,2,312.23,1,New Customers
17364.0,0,11,4481.18,3,Low Value Buyers
17365.0,12,8,4801.56,3,Low Value Buyers
17367.0,237,1,168.4,1,New Customers
17368.0,22,8,1912.67,3,Low Value Buyers
17370.0,72,4,446.18,3,Low Value Buyers
17371.0,16,3,423.89,3,Low Value Buyers
17372.0,40,8,1342.68,3,Low Value Buyers
17373.0,39,4,646.92,3,Low Value Buyers
17374.0,218,2,495.77,1,New Customers
17375.0,198,3,400.1,1,New Customers
17376.0,70,2,203.2,3,Low Value Buyers
17377.0,23,20,4100.92,0,Loyal / High Spenders
17379.0,10,1,404.66,3,Low Value Buyers
17381.0,8,29,20275.61,0,Loyal / High Spenders
17382.0,64,1,65.4,3,Low Value Buyers
17383.0,3,1,199.29,3,Low Value Buyers
17384.0,18,2,336.4,3,Low Value Buyers
17385.0,14,1,261.11,3,Low Value Buyers
17386.0,7,6,2686.42,3,Low Value Buyers
17387.0,19,2,784.11,3,Low Value Buyers
17388.0,77,4,1259.56,3,Low Value Buyers
17389.0,0,34,31833.68,0,Loyal / High Spenders
17391.0,163,2,508.8,1,New Customers
17392.0,306,2,457.91,1,New Customers
17394.0,218,1,203.86999999999998,1,New Customers
17396.0,38,8,7330.8,3,Low Value Buyers
17397.0,21,2,696.41,3,Low Value Buyers
17398.0,114,3,653.38,3,Low Value Buyers
17400.0,125,5,2129.96,3,Low Value Buyers
17402.0,4,13,2633.85,3,Low Value Buyers
17403.0,35,1,281.62,3,Low Value Buyers
17404.0,3,15,31906.82,0,Loyal / High Spenders
17405.0,0,3,1031.41,3,Low Value Buyers
17406.0,332,3,2200.42,1,New Customers
17408.0,162,1,32.65,1,New Customers
17409.0,184,2,771.85,1,New Customers
17410.0,15,5,1214.72,3,Low Value Buyers
17411.0,11,3,778.94,3,Low Value Buyers
17412.0,2,7,1258.06,3,Low Value Buyers
17414.0,43,2,778.0,3,Low Value Buyers
17415.0,79,1,507.84,3,Low Value Buyers
17416.0,29,7,6893.42,3,Low Value Buyers
17418.0,41,2,463.46000000000004,3,Low Value Buyers
17419.0,10,12,4226.57,3,Low Value Buyers
17420.0,49,3,598.83,3,Low Value Buyers
17422.0,15,6,1979.37,3,Low Value Buyers
17423.0,45,2,698.41,3,Low Value Buyers
17425.0,18,2,759.17,3,Low Value Buyers
17426.0,7,6,5037.26,3,Low Value Buyers
17427.0,71,1,100.8,3,Low Value Buyers
17428.0,0,28,17256.85,0,Loyal / High Spenders
17429.0,127,3,524.9200000000001,3,Low Value Buyers
17430.0,32,2,265.76,3,Low Value Buyers
17431.0,312,1,403.3,1,New Customers
17432.0,17,2,365.76,3,Low Value Buyers
17433.0,87,1,303.15999999999997,3,Low Value Buyers
17434.0,1,7,2373.82,3,Low Value Buyers
17436.0,1,2,216.29999999999998,3,Low Value Buyers
17438.0,253,1,388.45000000000005,1,New Customers
17440.0,156,3,186.42000000000002,1,New Customers
17442.0,36,6,2248.56,3,Low Value Buyers
17443.0,219,1,534.24,1,New Customers
17444.0,147,3,2940.04,3,Low Value Buyers
17446.0,176,2,120.9,1,New Customers
17447.0,39,2,541.53,3,Low Value Buyers
17449.0,1,7,2520.86,3,Low Value Buyers
17450.0,7,46,194550.79,2,At Risk / Inactive
17451.0,0,7,1721.4,3,Low Value Buyers
17453.0,17,2,486.71999999999997,3,Low Value Buyers
17454.0,191,4,517.53,1,New Customers
17455.0,203,1,131.7,1,New Customers
17456.0,364,1,249.86,1,New Customers
17457.0,126,5,1737.7,3,Low Value Buyers
17458.0,14,1,316.5,3,Low Value Buyers
17459.0,42,2,657.3,3,Low Value Buyers
17460.0,93,6,622.4300000000001,3,Low Value Buyers
17461.0,22,3,757.46,3,Low Value Buyers
17462.0,59,2,675.69,3,Low Value Buyers
17463.0,15,5,1896.41,3,Low Value Buyers
17464.0,157,1,289.96000000000004,1,New Customers
17466.0,9,2,763.28,3,Low Value Buyers
17468.0,9,2,137.0,3,Low Value Buyers
17469.0,15,5,1870.97,3,Low Value Buyers
17470.0,44,5,1125.07,3,Low Value Buyers
17472.0,190,3,710.29,1,New Customers
17475.0,78,1,194.37,3,Low Value Buyers
17480.0,77,1,511.82,3,Low Value Buyers
17481.0,3,4,1255.59,3,Low Value Buyers
17483.0,64,3,414.04,3,Low Value Buyers
17486.0,260,1,396.87,1,New Customers
17489.0,58,2,376.64,3,Low Value Buyers
17490.0,0,7,2092.32,3,Low Value Buyers
17491.0,0,10,3558.87,3,Low Value Buyers
17492.0,247,1,374.57,1,New Customers
17495.0,7,2,497.56,3,Low Value Buyers
17496.0,358,1,271.05,1,New Customers
17498.0,75,1,272.22,3,Low Value Buyers
17499.0,289,1,622.88,1,New Customers
17500.0,16,3,1138.0,3,Low Value Buyers
17501.0,220,2,288.6,1,New Customers
17502.0,8,4,689.1,3,Low Value Buyers
17503.0,2,2,558.96,3,Low Value Buyers
17504.0,205,9,2997.0299999999997,1,New Customers
17505.0,161,2,1145.84,1,New Customers
17506.0,75,1,302.2,3,Low Value Buyers
17507.0,261,2,605.58,1,New Customers
17508.0,280,1,387.31,1,New Customers
17509.0,57,8,6115.14,3,Low Value Buyers
17510.0,24,1,308.48,3,Low Value Buyers
17511.0,2,31,91062.38,2,At Risk / Inactive
17512.0,28,10,2924.9900000000002,3,Low Value Buyers
17513.0,71,1,513.2,3,Low Value Buyers
17514.0,127,1,208.65,3,Low Value Buyers
17515.0,30,4,639.02,3,Low Value Buyers
17516.0,14,5,768.08,3,Low Value Buyers
17517.0,308,1,153.94,1,New Customers
17519.0,16,6,1844.02,3,Low Value Buyers
17520.0,53,1,546.81,3,Low Value Buyers
17521.0,29,3,723.2099999999999,3,Low Value Buyers
17522.0,1,5,1070.71,3,Low Value Buyers
17523.0,10,4,652.74,3,Low Value Buyers
17524.0,360,1,145.0,1,New Customers
17525.0,359,1,422.70000000000005,1,New Customers
17526.0,4,4,1195.8999999999999,3,Low Value Buyers
17527.0,53,4,939.37,3,Low Value Buyers
17528.0,0,8,3628.5,3,Low Value Buyers
17530.0,0,10,2385.0,3,Low Value Buyers
17531.0,189,1,296.7,1,New Customers
17534.0,53,1,223.36,3,Low Value Buyers
17535.0,279,1,164.4,1,New Customers
17536.0,176,1,76.5,1,New Customers
17537.0,29,2,897.62,3,Low Value Buyers
17538.0,25,1,98.42,3,Low Value Buyers
17540.0,24,2,578.9,3,Low Value Buyers
17542.0,269,1,170.75,1,New Customers
17545.0,42,3,645.96,3,Low Value Buyers
17548.0,233,1,103.3,1,New Customers
17549.0,23,2,148.86,3,Low Value Buyers
17550.0,196,3,267.16,1,New Customers
17551.0,358,1,306.84,1,New Customers
17552.0,59,4,930.41,3,Low Value Buyers
17553.0,129,1,1487.6,3,Low Value Buyers
17554.0,0,5,1952.45,3,Low Value Buyers
17555.0,19,2,483.26,3,Low Value Buyers
17556.0,205,1,157.9,1,New Customers
17557.0,13,3,541.46,3,Low Value Buyers
17560.0,94,5,854.95,3,Low Value Buyers
17561.0,18,1,167.62,3,Low Value Buyers
17562.0,13,7,1122.38,3,Low Value Buyers
17564.0,23,3,454.01,3,Low Value Buyers
17566.0,7,2,901.21,3,Low Value Buyers
17567.0,6,8,4331.48,3,Low Value Buyers
17569.0,331,1,344.14,1,New Customers
17571.0,49,4,1498.51,3,Low Value Buyers
17572.0,70,4,226.75000000000003,3,Low Value Buyers
17573.0,28,3,380.6,3,Low Value Buyers
17574.0,242,1,185.65,1,New Customers
17576.0,7,19,3622.68,0,Loyal / High Spenders
17578.0,217,1,143.45999999999998,1,New Customers
17579.0,4,3,448.90000000000003,3,Low Value Buyers
17580.0,252,3,215.72,1,New Customers
17581.0,0,25,11045.04,0,Loyal / High Spenders
17582.0,235,1,175.27,1,New Customers
17584.0,6,2,1242.3,3,Low Value Buyers
17585.0,108,4,1133.07,3,Low Value Buyers
17588.0,99,3,1240.2,3,Low Value Buyers
17589.0,59,4,2404.17,3,Low Value Buyers
17590.0,1,3,1479.22,3,Low Value Buyers
17591.0,72,7,2225.9700000000003,3,Low Value Buyers
17593.0,3,5,3927.34,3,Low Value Buyers
17594.0,84,2,993.18,3,Low Value Buyers
17595.0,11,2,388.79,3,Low Value Buyers
17596.0,22,7,2827.93,3,Low Value Buyers
17597.0,213,1,2044.3700000000001,1,New Customers
17600.0,17,1,161.67000000000002,3,Low Value Buyers
17601.0,238,1,116.00999999999999,1,New Customers
17602.0,1,6,5102.97,3,Low Value Buyers
17603.0,77,1,394.72,3,Low Value Buyers
17604.0,216,2,309.36,1,New Customers
17608.0,32,2,193.42,3,Low Value Buyers
17609.0,40,5,1112.22,3,Low Value Buyers
17611.0,6,15,3984.22,0,Loyal / High Spenders
17612.0,52,6,2048.45,3,Low Value Buyers
17613.0,22,14,4559.150000000001,0,Loyal / High Spenders
17614.0,56,1,390.07,3,Low Value Buyers
17615.0,129,3,329.6,3,Low Value Buyers
17616.0,173,3,571.1999999999999,1,New Customers
17618.0,5,3,971.58,3,Low Value Buyers
17619.0,311,1,218.52,1,New Customers
17620.0,59,1,81.44,3,Low Value Buyers
17621.0,20,3,1379.9,3,Low Value Buyers
17623.0,32,1,527.0500000000001,3,Low Value Buyers
17624.0,14,2,843.48,3,Low Value Buyers
17625.0,17,4,2047.0,3,Low Value Buyers
17628.0,80,1,75.75,3,Low Value Buyers
17629.0,5,8,1814.12,3,Low Value Buyers
17630.0,169,2,503.59999999999997,1,New Customers
17631.0,1,3,528.33,3,Low Value Buyers
17633.0,30,4,1324.84,3,Low Value Buyers
17634.0,35,9,2361.9700000000003,3,Low Value Buyers
17636.0,18,1,285.56,3,Low Value Buyers
17637.0,30,2,547.0600000000001,3,Low Value Buyers
17639.0,275,1,108.5,1,New Customers
17640.0,86,1,621.66,3,Low Value Buyers
17642.0,119,2,712.29,3,Low Value Buyers
17643.0,372,1,101.55,1,New Customers
17644.0,0,11,2895.64,3,Low Value Buyers
17646.0,218,3,1008.39,1,New Customers
17647.0,64,1,133.06,3,Low Value Buyers
17648.0,60,4,1797.5,3,Low Value Buyers
17649.0,137,1,868.49,3,Low Value Buyers
17650.0,20,1,166.08,3,Low Value Buyers
17651.0,11,10,3945.0,3,Low Value Buyers
17652.0,24,12,4867.72,3,Low Value Buyers
17653.0,36,4,1207.56,3,Low Value Buyers
17654.0,276,1,117.55,1,New Customers
17655.0,10,7,2638.94,3,Low Value Buyers
17656.0,72,5,1674.69,3,Low Value Buyers
17658.0,25,2,595.42,3,Low Value Buyers
17659.0,16,12,2999.46,3,Low Value Buyers
17660.0,140,1,196.0,3,Low Value Buyers
17663.0,25,7,1802.91,3,Low Value Buyers
17664.0,18,2,604.64,3,Low Value Buyers
17666.0,3,2,728.16,3,Low Value Buyers
17667.0,65,5,2055.51,3,Low Value Buyers
17668.0,0,2,347.75,3,Low Value Buyers
17669.0,42,7,3406.7200000000003,3,Low Value Buyers
17670.0,227,1,205.7,1,New Customers
17671.0,15,4,1572.71,3,Low Value Buyers
17672.0,49,2,3178.17,3,Low Value Buyers
17673.0,1,6,1629.12,3,Low Value Buyers
17674.0,73,2,551.04,3,Low Value Buyers
17675.0,0,31,20374.28,0,Loyal / High Spenders
17676.0,3,6,1387.68,3,Low Value Buyers
17677.0,1,30,16363.23,0,Loyal / High Spenders
17678.0,263,1,298.11,1,New Customers
17679.0,52,2,1992.1100000000001,3,Low Value Buyers
17680.0,23,1,184.4,3,Low Value Buyers
17682.0,9,6,2474.33,3,Low Value Buyers
17684.0,43,1,239.41,3,Low Value Buyers
17685.0,16,7,3191.53,3,Low Value Buyers
17686.0,6,7,5739.46,3,Low Value Buyers
17690.0,29,15,4757.95,0,Loyal / High Spenders
17691.0,357,2,290.40000000000003,1,New Customers
17692.0,126,4,740.9399999999999,3,Low Value Buyers
17693.0,136,1,200.47,3,Low Value Buyers
17694.0,141,1,283.12,3,Low Value Buyers
17695.0,131,2,765.34,3,Low Value Buyers
17696.0,37,8,2285.71,3,Low Value Buyers
17697.0,235,1,338.95,1,New Customers
17698.0,260,1,154.95,1,New Customers
17700.0,16,4,2534.64,3,Low Value Buyers
17701.0,252,1,417.95,1,New Customers
17702.0,29,4,1824.37,3,Low Value Buyers
17703.0,34,3,798.74,3,Low Value Buyers
17704.0,168,2,885.19,1,New Customers
17705.0,2,9,1823.52,3,Low Value Buyers
17706.0,3,17,10504.49,0,Loyal / High Spenders
17707.0,184,2,152.4,1,New Customers
17708.0,187,2,267.08,1,New Customers
17709.0,169,1,137.45,1,New Customers
17711.0,10,2,385.1,3,Low Value Buyers
17712.0,44,1,522.91,3,Low Value Buyers
17714.0,320,1,153.0,1,New Customers
17715.0,200,1,326.4,1,New Customers
17716.0,22,11,5655.99,3,Low Value Buyers
17718.0,231,1,139.35,1,New Customers
17719.0,37,15,5396.04,0,Loyal / High Spenders
17720.0,25,4,1195.94,3,Low Value Buyers
17722.0,95,4,2424.04,3,Low Value Buyers
17723.0,126,6,3276.4000000000005,3,Low Value Buyers
17724.0,70,3,1033.0,3,Low Value Buyers
17725.0,15,11,3439.08,3,Low Value Buyers
17727.0,14,1,1060.25,3,Low Value Buyers
17728.0,3,3,2876.01,3,Low Value Buyers
17730.0,2,13,5298.4800000000005,3,Low Value Buyers
17731.0,78,4,1240.11,3,Low Value Buyers
17732.0,372,1,303.97,1,New Customers
17733.0,38,2,692.19,3,Low Value Buyers
17734.0,53,3,700.63,3,Low Value Buyers
17735.0,1,19,13110.02,0,Loyal / High Spenders
17736.0,8,3,377.44,3,Low Value Buyers
17737.0,8,2,168.24,3,Low Value Buyers
17738.0,18,4,1879.05,3,Low Value Buyers
17739.0,11,7,2791.35,3,Low Value Buyers
17742.0,112,2,355.11,3,Low Value Buyers
17744.0,3,6,2322.4,3,Low Value Buyers
17746.0,239,1,110.25,1,New Customers
17747.0,112,1,71.4,3,Low Value Buyers
17749.0,177,2,674.52,1,New Customers
17750.0,4,9,1797.57,3,Low Value Buyers
17752.0,358,1,80.64,1,New Customers
17754.0,0,5,1772.26,3,Low Value Buyers
17757.0,0,30,5605.29,0,Loyal / High Spenders
17758.0,18,8,3456.7000000000003,3,Low Value Buyers
17759.0,16,3,834.99,3,Low Value Buyers
17760.0,21,2,287.59,3,Low Value Buyers
17761.0,32,1,712.78,3,Low Value Buyers
17763.0,262,1,15.0,1,New Customers
17764.0,50,2,818.8199999999999,3,Low Value Buyers
17765.0,158,3,371.88,1,New Customers
17767.0,14,1,271.2,3,Low Value Buyers
17768.0,7,3,2273.1800000000003,3,Low Value Buyers
17769.0,12,10,3997.98,3,Low Value Buyers
17770.0,198,5,1143.27,1,New Customers
17771.0,56,2,245.81,3,Low Value Buyers
17772.0,10,2,182.77,3,Low Value Buyers
17774.0,96,4,1225.41,3,Low Value Buyers
17775.0,254,1,56.4,1,New Customers
17777.0,24,3,665.86,3,Low Value Buyers
17779.0,20,3,658.57,3,Low Value Buyers
17781.0,158,2,188.02,1,New Customers
17783.0,71,2,283.47,3,Low Value Buyers
17785.0,52,1,131.94,3,Low Value Buyers
17786.0,84,2,278.74,3,Low Value Buyers
17787.0,152,4,1865.19,1,New Customers
17788.0,73,2,1117.9,3,Low Value Buyers
17789.0,280,1,225.9,1,New Customers
17790.0,26,14,1965.55,3,Low Value Buyers
17791.0,29,1,106.1,3,Low Value Buyers
17793.0,24,1,323.04,3,Low Value Buyers
17795.0,179,2,350.39,1,New Customers
17796.0,39,4,697.9,3,Low Value Buyers
17797.0,21,3,780.43,3,Low Value Buyers
17799.0,21,10,3055.93,3,Low Value Buyers
17800.0,36,9,1199.01,3,Low Value Buyers
17802.0,81,3,1285.04,3,Low Value Buyers
17805.0,73,1,512.31,3,Low Value Buyers
17806.0,10,1,546.04,3,Low Value Buyers
17809.0,15,12,5411.91,3,Low Value Buyers
17811.0,3,39,7837.7300000000005,0,Loyal / High Spenders
17812.0,12,4,732.16,3,Low Value Buyers
17813.0,13,5,1770.8799999999999,3,Low Value Buyers
17816.0,36,4,36.56,3,Low Value Buyers
17817.0,3,3,387.68,3,Low Value Buyers
17819.0,71,7,3704.87,3,Low Value Buyers
17824.0,50,1,298.4,3,Low Value Buyers
17827.0,4,5,1995.46,3,Low Value Buyers
17828.0,22,4,1820.09,3,Low Value Buyers
17829.0,298,1,889.24,1,New Customers
17830.0,1,3,398.7,3,Low Value Buyers
17831.0,32,1,35.400000000000006,3,Low Value Buyers
17832.0,49,1,155.37,3,Low Value Buyers
17835.0,2,3,350.64,3,Low Value Buyers
17836.0,46,1,110.21000000000001,3,Low Value Buyers
17837.0,41,8,1593.38,3,Low Value Buyers
17838.0,26,5,2779.3,3,Low Value Buyers
17839.0,41,1,338.8,3,Low Value Buyers
17841.0,1,124,40991.57,2,At Risk / Inactive
17843.0,302,1,205.48,1,New Customers
17844.0,106,1,51.559999999999995,3,Low Value Buyers
17846.0,84,1,2033.1,3,Low Value Buyers
17848.0,80,9,901.1999999999999,3,Low Value Buyers
17849.0,217,4,605.8000000000001,1,New Customers
17850.0,371,34,5391.21,0,Loyal / High Spenders
17852.0,11,2,114.34,3,Low Value Buyers
17854.0,184,2,311.26,1,New Customers
17855.0,372,1,208.97,1,New Customers
17856.0,1,4,1418.03,3,Low Value Buyers
17857.0,3,23,26879.04,0,Loyal / High Spenders
17858.0,5,12,5155.66,3,Low Value Buyers
17859.0,304,1,148.21,1,New Customers
17860.0,368,1,252.8,1,New Customers
17861.0,2,8,2100.8,3,Low Value Buyers
17862.0,323,1,330.9,1,New Customers
17863.0,58,6,3160.0,3,Low Value Buyers
17864.0,12,3,597.5,3,Low Value Buyers
17865.0,30,20,10526.32,0,Loyal / High Spenders
17866.0,142,1,329.65,3,Low Value Buyers
17867.0,29,6,1197.1000000000001,3,Low Value Buyers
17869.0,106,5,428.18,3,Low Value Buyers
17870.0,1,12,1894.35,3,Low Value Buyers
17871.0,204,1,155.9,1,New Customers
17873.0,79,5,1859.16,3,Low Value Buyers
17874.0,184,6,683.46,1,New Customers
17877.0,169,1,237.61,1,New Customers
17878.0,43,1,379.45,3,Low Value Buyers
17879.0,173,1,178.51999999999998,1,New Customers
17880.0,364,1,458.92,1,New Customers
17881.0,303,1,133.35000000000002,1,New Customers
17883.0,2,4,671.77,3,Low Value Buyers
17884.0,3,4,717.45,3,Low Value Buyers
17885.0,11,1,190.19,3,Low Value Buyers
17886.0,31,3,899.61,3,Low Value Buyers
17887.0,128,1,111.35,3,Low Value Buyers
17888.0,20,8,726.05,3,Low Value Buyers
17889.0,211,2,203.87,1,New Customers
17890.0,322,2,602.09,1,New Customers
17891.0,161,1,203.85999999999999,1,New Customers
17892.0,55,3,244.1,3,Low Value Buyers
17893.0,224,1,112.25,1,New Customers
17894.0,71,8,1119.81,3,Low Value Buyers
17895.0,43,1,98.0,3,Low Value Buyers
17896.0,22,1,256.32,3,Low Value Buyers
17897.0,172,3,566.6,1,New Customers
17898.0,84,2,152.06,3,Low Value Buyers
17899.0,158,1,155.8,1,New Customers
17900.0,189,2,112.19999999999999,1,New Customers
17901.0,28,1,110.38,3,Low Value Buyers
17904.0,20,1,191.67,3,Low Value Buyers
17905.0,70,4,800.24,3,Low Value Buyers
17906.0,246,1,72.9,1,New Customers
17908.0,373,1,243.28,1,New Customers
17911.0,8,1,366.23,3,Low Value Buyers
17912.0,309,5,311.01,1,New Customers
17913.0,58,2,411.6,3,Low Value Buyers
17914.0,3,1,336.43,3,Low Value Buyers
17917.0,44,3,341.28,3,Low Value Buyers
17919.0,87,1,1304.04,3,Low Value Buyers
17920.0,3,17,4204.1,0,Loyal / High Spenders
17921.0,63,4,826.52,3,Low Value Buyers
17923.0,281,1,207.50000000000003,1,New Customers
17924.0,11,7,2962.5,3,Low Value Buyers
17925.0,372,1,244.08,1,New Customers
